"id","contaminant","incident_url","date_reported","date_incident","county","latitude","longitude","volume","units","contained","created_at","updated_at"
10626,"Propylene Glycol","EIR1397","2011-04-03","2011-02-18","Williams",48.39425,-102.91827,0,"gallons"," ","2017-03-11 23:35:59.280085","2017-03-11 23:35:59.280085"
10632,"Hydraulic Fluid","EIR1394","2011-04-03","2011-02-07","Williams",48.39425,-102.91827,4,"gallons"," ","2017-03-11 23:35:59.295158","2017-03-11 23:35:59.295158"
10633,"Diesel","EIR1395","2011-04-03","2011-02-04","Williams",48.39425,-102.91827,0,"gallons"," ","2017-03-11 23:35:59.750181","2017-03-11 23:35:59.750181"
10634,"Concrete Wash Out","EIR1396","2011-04-03","2011-02-04","Williams",48.39425,-102.91827,4,"cubic yards"," ","2017-03-11 23:35:59.753039","2017-03-11 23:35:59.753039"
10638,"Diesel Fuel","EIR1393","2011-04-03","2011-02-03","Williams",48.39425,-102.91827,0,"gallons"," ","2017-03-11 23:35:59.763479","2017-03-11 23:35:59.763479"
10643,"Motor Oil","EIR1392","2011-04-03","2011-01-19","Williams",48.39425,-102.91827,0,"gallons"," ","2017-03-11 23:35:59.7751","2017-03-11 23:35:59.7751"
10644,"Hydraulic Fluid","EIR1391","2011-04-03","2011-01-18","Williams",48.39425,-102.91827,0,"gallons"," ","2017-03-11 23:35:59.778104","2017-03-11 23:35:59.778104"
10647,"Propylene Glycol","EIR1390","2011-04-03","2011-01-13","Williams",48.39425,-102.91827,3,"gallons"," ","2017-03-11 23:35:59.785874","2017-03-11 23:35:59.785874"
10648,"Hydrualic Fluid","EIR1389","2011-04-03","2011-01-08","Williams",48.39425,-102.91827,0,"gallons"," ","2017-03-11 23:36:00.244717","2017-03-11 23:36:00.244717"
10592,"Ammonia","EIR1405","2011-04-07","2011-04-07","Mercer",47.36419,-101.83327,140,"pounds"," ","2017-03-11 23:35:58.277198","2017-03-11 23:35:58.277198"
10591,"Motor Oil","EIR1406","2011-04-11","2011-04-07","Williams",48.39425,-102.91827,0,"gallons"," ","2017-03-11 23:35:58.2749","2017-03-11 23:35:58.2749"
10589,"drilling mud from reserve pit","EIR1408","2011-04-12","2011-04-12","Williams",48.34954,-103.18506,," "," ","2017-03-11 23:35:58.269848","2017-03-11 23:35:58.269848"
10590,"Snow/ice melt and rain water collected in the Goose River and coulee adjacent to field.","EIR1407","2011-04-12","2011-04-11","Traill",47.44705,-97.05997,1000,"gallons"," ","2017-03-11 23:35:58.272547","2017-03-11 23:35:58.272547"
10588,"Motor Oil","EIR1409","2011-04-23","2011-04-23","Williams",48.39425,-102.91827,0,"gallons"," ","2017-03-11 23:35:58.265385","2017-03-11 23:35:58.265385"
10619,"80-90 gear oil","EIR1410","2011-04-24","2011-03-02","Dunn",47.39372,-102.53516,35,"gallons"," ","2017-03-11 23:35:59.262745","2017-03-11 23:35:59.262745"
10587,"oil","EIR1475","2011-04-25","2011-04-25","Stark",46.86873,-102.77931,1,"barrels"," ","2017-03-11 23:35:57.808499","2017-03-11 23:35:57.808499"
10586,"Crude Oil","EIR1411","2011-04-26","2011-04-25","Stark",46.8832,-102.77913,60,"gallons"," ","2017-03-11 23:35:57.806146","2017-03-11 23:35:57.806146"
10585,"molasses","EIR1412","2011-04-27","2011-04-27","Traill",47.43251,-97.06013,200,"gallons"," ","2017-03-11 23:35:57.803587","2017-03-11 23:35:57.803587"
10581,"Crude oil - Petroleum Product UN 1267","EIR1413","2011-04-28","2011-04-27","Mountrail",47.93278,-102.50195,3,"barrels"," ","2017-03-11 23:35:57.793338","2017-03-11 23:35:57.793338"
10582,"non-PCB transformer oil - less than 50 ppm PCB","EIR1414","2011-04-28","2011-04-27","Mercer",47.27753,-101.3321,150,"gallons"," ","2017-03-11 23:35:57.795635","2017-03-11 23:35:57.795635"
10583,"Motor Oil (1oz)","EIR1415","2011-04-28","2011-04-27","Williams",48.39425,-102.91827,0,"gallons"," ","2017-03-11 23:35:57.79796","2017-03-11 23:35:57.79796"
10584,"Diesel","EIR1416","2011-04-28","2011-04-27","Williams",48.39425,-102.91827,10,"gallons"," ","2017-03-11 23:35:57.801138","2017-03-11 23:35:57.801138"
10579,"Hydraulic fluid","EIR1417","2011-04-29","2011-04-29","Stutsman",46.92865,-98.49226,15,"gallons"," ","2017-03-11 23:35:57.788698","2017-03-11 23:35:57.788698"
10577,"Mineral oil, no PCBs expected (sample sent to lab to verify)","EIR1419","2011-05-02","2011-05-02","Cass",46.86894,-96.83008,35,"gallons"," ","2017-03-11 23:35:57.784105","2017-03-11 23:35:57.784105"
10580,"Crude oil","EIR1418","2011-05-02","2011-04-29","Bowman",46.08273,-103.89871,50,"barrels"," ","2017-03-11 23:35:57.791015","2017-03-11 23:35:57.791015"
10571,"Motor Oil","EIR1421","2011-05-05","2011-05-05","Williams",48.39425,-102.91827,0,"gallons"," ","2017-03-11 23:35:57.308551","2017-03-11 23:35:57.308551"
10572,"Motor Oil","EIR1420","2011-05-05","2011-05-04","Williams",48.39425,-102.91827,0,"gallons"," ","2017-03-11 23:35:57.310827","2017-03-11 23:35:57.310827"
10573,"crude oil","EIR1425","2011-05-06","2011-05-03","McKenzie",47.79736,-103.27242,1,"barrels"," ","2017-03-11 23:35:57.771697","2017-03-11 23:35:57.771697"
10574,"Dielectric Fluid","EIR1422","2011-05-06","2011-05-02","Williams",48.1325,-103.70149,5,"gallons"," ","2017-03-11 23:35:57.776216","2017-03-11 23:35:57.776216"
10575,"Dielectric Fluid- 4.2 and 7.1 ppm PCB","EIR1423","2011-05-06","2011-05-02","Williams",48.17592,-103.63637,10,"gallons"," ","2017-03-11 23:35:57.778948","2017-03-11 23:35:57.778948"
10576,"Dielectric Fluid- 0 ppm PCB","EIR1424","2011-05-06","2011-05-02","Williams",48.56852,-103.63509,20,"gallons"," ","2017-03-11 23:35:57.781691","2017-03-11 23:35:57.781691"
10570,"Crude Oil","EIR1436","2011-05-07","2011-05-07","Sargent",45.95756,-97.91443,500,"barrels"," ","2017-03-11 23:35:57.306249","2017-03-11 23:35:57.306249"
10569,"Crude Oil","EIR1426","2011-05-10","2011-05-10","Ward",48.31992,-101.76064,2,"barrels"," ","2017-03-11 23:35:57.30386","2017-03-11 23:35:57.30386"
10578,"Dielectric Fluid - PCB test pending","EIR1427","2011-05-11","2011-05-01","Williams",48.61194,-103.93892,15,"gallons"," ","2017-03-11 23:35:57.786399","2017-03-11 23:35:57.786399"
10565,"sewage","EIR1429","2011-05-13","2011-05-13","Williams",48.39425,-102.94,," "," ","2017-03-11 23:35:57.293875","2017-03-11 23:35:57.293875"
10566,"Grease","EIR1431","2011-05-13","2011-05-13","Williams",48.39425,-102.91827,0,"gallons"," ","2017-03-11 23:35:57.296187","2017-03-11 23:35:57.296187"
10567,"Hydraulic Fluid","EIR1430","2011-05-13","2011-05-12","Williams",48.39425,-102.91827,1,"gallons"," ","2017-03-11 23:35:57.298522","2017-03-11 23:35:57.298522"
10568,"Hydraulic oil, motor oil, chain oil","EIR1428","2011-05-13","2011-05-10","Mountrail",47.97062,-102.28979,14,"barrels"," ","2017-03-11 23:35:57.300813","2017-03-11 23:35:57.300813"
10562,"Hydraulic Fluid","EIR1432","2011-05-14","2011-05-14","Williams",48.39425,-102.91827,0,"gallons"," ","2017-03-11 23:35:57.286686","2017-03-11 23:35:57.286686"
10563,"Diesel Fuel","EIR1435","2011-05-14","2011-05-14","Williams",48.39425,-102.91827,0,"gallons"," ","2017-03-11 23:35:57.289024","2017-03-11 23:35:57.289024"
10564,"Oil","EIR1713","2011-05-14","2011-05-14","Williams",48.39425,-102.91827,0,"gallons"," ","2017-03-11 23:35:57.291487","2017-03-11 23:35:57.291487"
10559,"Liquid Fertilizer:  10-30-0","EIR1438","2011-05-19","2011-05-19","Kidder",47.23348,-99.38657,1500,"gallons"," ","2017-03-11 23:35:57.279182","2017-03-11 23:35:57.279182"
10560,"Hydraulic Fluid","EIR1439","2011-05-19","2011-05-19","Williams",48.39425,-102.91827,0,"gallons"," ","2017-03-11 23:35:57.282023","2017-03-11 23:35:57.282023"
10561,"#2 Clear Diesel","EIR1437","2011-05-19","2011-05-17","Bowman",46.16962,-103.4005,2000,"gallons"," ","2017-03-11 23:35:57.284292","2017-03-11 23:35:57.284292"
10557,"Crude oil","EIR1440","2011-05-20","2011-05-20","Golden Valley",46.86828,-103.68273,15,"barrels"," ","2017-03-11 23:35:56.79776","2017-03-11 23:35:56.79776"
10556,"Hydaulic Oil","EIR1442","2011-05-23","2011-05-23","Traill",47.40363,-97.06025,25,"gallons"," ","2017-03-11 23:35:56.79419","2017-03-11 23:35:56.79419"
10558,"Crude oil","EIR1441","2011-05-23","2011-05-20","McKenzie",47.98584,-103.65848,0,"barrels"," ","2017-03-11 23:35:57.274778","2017-03-11 23:35:57.274778"
10555,"Power Steering Fluid","EIR1443","2011-05-25","2011-05-25","Williams",48.39425,-102.91827,0,"gallons"," ","2017-03-11 23:35:56.788473","2017-03-11 23:35:56.788473"
10554,"Motor Oil","EIR1444","2011-05-26","2011-05-26","Williams",48.39425,-102.91827,0,"barrels"," ","2017-03-11 23:35:56.786015","2017-03-11 23:35:56.786015"
10553,"Diesel Fuel","EIR1445","2011-06-01","2011-06-01","Barnes",46.91274,-97.75542,2,"gallons"," ","2017-03-11 23:35:56.783703","2017-03-11 23:35:56.783703"
10550,"Crude Oil","EIR1447","2011-06-02","2011-06-02","Mountrail",48.0741,-102.60163,20,"gallons"," ","2017-03-11 23:35:56.776377","2017-03-11 23:35:56.776377"
10551,"Frac Gel","EIR1448","2011-06-02","2011-06-02","Williams",48.24785,-102.70972,50,"gallons"," ","2017-03-11 23:35:56.778857","2017-03-11 23:35:56.778857"
10549,"Crude oil","EIR1446","2011-06-03","2011-06-02","McKenzie",47.91334,-104.0226,50,"gallons"," ","2017-03-11 23:35:56.773941","2017-03-11 23:35:56.773941"
10547,"crude oil","EIR1449","2011-06-10","2011-06-08","Williams",48.2913,-102.92564,9,"barrels"," ","2017-03-11 23:35:56.768264","2017-03-11 23:35:56.768264"
10545,"Hydraulic Fluid","EIR1450","2011-06-11","2011-06-11","Williams",48.39425,-102.91827,0,"gallons"," ","2017-03-11 23:35:56.763137","2017-03-11 23:35:56.763137"
10542,"Liquid Nitrogen Fertilizer - 28%","EIR1451","2011-06-13","2011-06-13","Wells",47.45045,-100.00104,10000,"gallons"," ","2017-03-11 23:35:56.279508","2017-03-11 23:35:56.279508"
10541,"Crude Oil","EIR1453","2011-06-14","2011-06-14","Ward",48.31992,-101.76064,5,"gallons"," ","2017-03-11 23:35:56.276798","2017-03-11 23:35:56.276798"
10543,"Beet Molasses","EIR1452","2011-06-14","2011-06-13","Pembina",48.59303,-97.17905,50,"gallons"," ","2017-03-11 23:35:56.755806","2017-03-11 23:35:56.755806"
10540,"Crude Oil","EIR1454","2011-06-15","2011-06-14","Bowman",46.8686,-103.38965,7,"gallons"," ","2017-03-11 23:35:56.274309","2017-03-11 23:35:56.274309"
10533,"Methanol","EIR1455","2011-06-17","2011-06-17","Williams",48.30533,-102.08412,500,"gallons"," ","2017-03-11 23:35:56.256624","2017-03-11 23:35:56.256624"
10534,"Diesel","EIR1463","2011-06-17","2011-06-17","Williams",48.39425,-102.91827,0,"gallons"," ","2017-03-11 23:35:56.259016","2017-03-11 23:35:56.259016"
10535,"12.5 gallons Trophy Gold, 20 gallons Linkage; both are non hazardous agriculture surfactants","EIR1464","2011-06-17","2011-06-17","Cavalier",48.76142,-98.40597,32,"gallons"," ","2017-03-11 23:35:56.261399","2017-03-11 23:35:56.261399"
10536,"Hydraulic Fluid","EIR1461","2011-06-17","2011-06-16","Williams",48.39425,-102.91827,0,"gallons"," ","2017-03-11 23:35:56.263905","2017-03-11 23:35:56.263905"
10537,"Diesel Fuel","EIR1462","2011-06-17","2011-06-16","Williams",48.39425,-102.91827,20,"gallons"," ","2017-03-11 23:35:56.266462","2017-03-11 23:35:56.266462"
10538,"Diesel","EIR1460","2011-06-17","2011-06-15","Williams",48.39425,-102.91827,0,"cubic yards"," ","2017-03-11 23:35:56.268826","2017-03-11 23:35:56.268826"
10539,"Diesel","EIR1459","2011-06-17","2011-06-14","Williams",48.39425,-102.91827,0,"gallons"," ","2017-03-11 23:35:56.271796","2017-03-11 23:35:56.271796"
10544,"Hydraulic Fluid","EIR1458","2011-06-17","2011-06-13","Williams",48.39425,-102.91827,0,"gallons"," ","2017-03-11 23:35:56.760291","2017-03-11 23:35:56.760291"
10546,"Hydraulic Fluid","EIR1457","2011-06-17","2011-06-10","Williams",48.39425,-102.91827,0,"gallons"," ","2017-03-11 23:35:56.76573","2017-03-11 23:35:56.76573"
10552,"Diesel Fuel","EIR1456","2011-06-17","2011-06-02","Williams",48.39425,-102.91827,0,"gallons"," ","2017-03-11 23:35:56.781351","2017-03-11 23:35:56.781351"
10527,"Unknown PCB transformer oil. Unable to access transformer location to confirm date of manufacturing due to flooding.","EIR1466","2011-06-24","2011-06-24","Ward",48.23277,-101.30683,15,"gallons"," ","2017-03-11 23:35:55.743801","2017-03-11 23:35:55.743801"
10528,"Hydraulic Fluid","EIR1467","2011-06-24","2011-06-24","Williams",48.39425,-102.91827,0,"gallons"," ","2017-03-11 23:35:56.241919","2017-03-11 23:35:56.241919"
10531,"Crude oil","EIR1465","2011-06-24","2011-06-21","Mountrail",48.30543,-102.36414,2,"barrels"," ","2017-03-11 23:35:56.251848","2017-03-11 23:35:56.251848"
10529,"Hydraulic Fluid","EIR1469","2011-06-25","2011-06-24","Williams",48.39425,-102.91827,0,"gallons"," ","2017-03-11 23:35:56.246482","2017-03-11 23:35:56.246482"
10530,"Diesel","EIR1468","2011-06-25","2011-06-23","Williams",48.39425,-102.91827,0,"gallons"," ","2017-03-11 23:35:56.2493","2017-03-11 23:35:56.2493"
10526,"Roundup (glyphosate)","EIR1471","2011-06-27","2011-06-24","Ward",48.21305,-101.25143,105,"gallons"," ","2017-03-11 23:35:55.741071","2017-03-11 23:35:55.741071"
10532,"crude oil","EIR1470","2011-06-27","2011-06-20","McKenzie",47.56781,-103.68347,2,"barrels"," ","2017-03-11 23:35:56.254254","2017-03-11 23:35:56.254254"
10524,"Hydraulic Fluid","EIR1472","2011-06-28","2011-06-27","Williams",48.39425,-102.91827,0,"gallons"," ","2017-03-11 23:35:55.736391","2017-03-11 23:35:55.736391"
10525,"Diesel Fuel","EIR1473","2011-06-28","2011-06-25","Dunn",47.07469,-103.00085,1000,"gallons"," ","2017-03-11 23:35:55.738731","2017-03-11 23:35:55.738731"
10523,"hydraulic oil","EIR1474","2011-07-01","2011-06-29","Dunn",47.34987,-102.34361,15,"gallons"," ","2017-03-11 23:35:55.733555","2017-03-11 23:35:55.733555"
10520,"gyptron","EIR1476","2011-07-02","2011-07-01","Mountrail",47.97062,-102.28979,200,"gallons"," ","2017-03-11 23:35:55.726342","2017-03-11 23:35:55.726342"
10519,"road oil (tack) CQ1SH emulsion and some diesel fuel","EIR1477","2011-07-04","2011-07-04","Pembina",48.82633,-97.56735,5000,"gallons"," ","2017-03-11 23:35:55.723942","2017-03-11 23:35:55.723942"
10522,"bakken crude oil","EIR1479","2011-07-04","2011-06-30","McKenzie",47.98488,-102.6752,170,"barrels"," ","2017-03-11 23:35:55.731121","2017-03-11 23:35:55.731121"
10521,"Crude Oil","EIR1478","2011-07-05","2011-07-01","Williams",48.11841,-103.78748,3,"gallons"," ","2017-03-11 23:35:55.728745","2017-03-11 23:35:55.728745"
10517,"crude oil","EIR1480","2011-07-09","2011-07-09","Dunn",47.58097,-102.42898,13,"barrels"," ","2017-03-11 23:35:55.719265","2017-03-11 23:35:55.719265"
10516,"Oil based mud","EIR1481","2011-07-10","2011-07-09","Mountrail",47.84036,-102.48227,7,"barrels"," ","2017-03-11 23:35:55.716809","2017-03-11 23:35:55.716809"
10518,"Jet Fuel","EIR1482","2011-07-11","2011-07-08","Cass",46.92687,-96.82945,10,"gallons"," ","2017-03-11 23:35:55.721546","2017-03-11 23:35:55.721546"
10512,"Invert/diesel fuel drilling fluid and cuttings","EIR1483","2011-07-12","2011-07-12","Ward",48.20376,-101.30665,30,"gallons"," ","2017-03-11 23:35:55.248329","2017-03-11 23:35:55.248329"
10510,"Fly ash","EIR1488","2011-07-13","2011-07-13","Dunn",47.37899,-102.47125,150,"pounds"," ","2017-03-11 23:35:55.243764","2017-03-11 23:35:55.243764"
10511,"Crude Oil","EIR1484","2011-07-13","2011-07-12","Dunn",47.53718,-103.08879,10,"gallons"," ","2017-03-11 23:35:55.246047","2017-03-11 23:35:55.246047"
10509,"Ultra Low Sulfer Diesel Fuel #2 No Biodiesel","EIR1486","2011-07-14","2011-07-14","McHenry",48.29036,-100.68023,7000,"gallons"," ","2017-03-11 23:35:55.241202","2017-03-11 23:35:55.241202"
10513,"Hydraulic Fluid","EIR1485","2011-07-14","2011-07-12","Williams",48.16149,-103.70142,2,"gallons"," ","2017-03-11 23:35:55.706997","2017-03-11 23:35:55.706997"
10514,"Carried on service truck: Diesel fuel, motor oil, hydraulic fluid, transmission fluid, gear oil, small amount of gasoline for air compressor.","EIR1487","2011-07-14","2011-07-11","Williams",48.3352,-103.57215,," "," ","2017-03-11 23:35:55.711718","2017-03-11 23:35:55.711718"
10508,"It was either diesel fuel or hesting oil","EIR1489","2011-07-15","2011-07-15","Cass",46.76633,-96.79062,5,"gallons"," ","2017-03-11 23:35:55.238109","2017-03-11 23:35:55.238109"
10507,"Hydraulic Oil","EIR1490","2011-07-21","2011-07-21","Williams",48.16188,-103.917,50,"gallons"," ","2017-03-11 23:35:55.235829","2017-03-11 23:35:55.235829"
10515,"diesel fuel","EIR1491","2011-07-21","2011-07-10","Dickey",46.13159,-98.08012,1000,"gallons"," ","2017-03-11 23:35:55.714372","2017-03-11 23:35:55.714372"
10505,"#2 Fuel","EIR1492","2011-07-26","2011-07-26","Ward",48.23278,-101.26363,300,"gallons"," ","2017-03-11 23:35:55.231232","2017-03-11 23:35:55.231232"
10506,"Diesel out of the saddle tanks on the truck","EIR1493","2011-07-26","2011-07-26","Mountrail",48.48105,-102.20164,100,"gallons"," ","2017-03-11 23:35:55.233524","2017-03-11 23:35:55.233524"
10503,"debuconazole  EPA 83851-9","EIR1494","2011-08-01","2011-07-30","Adams",46.24202,-102.65331,200,"gallons"," ","2017-03-11 23:35:55.226523","2017-03-11 23:35:55.226523"
10501,"hydraulic oil","EIR1495","2011-08-02","2011-08-02","McKenzie",48.00022,-103.76577,20,"gallons"," ","2017-03-11 23:35:55.221333","2017-03-11 23:35:55.221333"
10502,"Produced Water","EIR1496","2011-08-02","2011-08-01","Dunn",47.68127,-102.46055,1400,"barrels"," ","2017-03-11 23:35:55.223877","2017-03-11 23:35:55.223877"
10500,"Asphalt Cement","EIR1497","2011-08-04","2011-08-04","Cass",46.88366,-96.8934,62,"gallons"," ","2017-03-11 23:35:55.218963","2017-03-11 23:35:55.218963"
10504,"Produced Water","EIR1498","2011-08-04","2011-07-28","Dunn",47.68127,-102.46055,147,"barrels"," ","2017-03-11 23:35:55.228938","2017-03-11 23:35:55.228938"
10499,"Mineral Oil (Assumed PCB Contaminated)","EIR1499","2011-08-10","2011-08-10","Grand Forks",47.92573,-97.05554,," "," ","2017-03-11 23:35:55.216204","2017-03-11 23:35:55.216204"
10498,"Various types of fertilizers and pesticides - unknown trade or chemical name","EIR1500","2011-08-12","2011-08-12","Mountrail",47.95618,-102.11833,35,"cubic yards"," ","2017-03-11 23:35:55.211741","2017-03-11 23:35:55.211741"
10496,"Crude Oil","EIR1502","2011-08-13","2011-08-13","Stark",46.8767,-102.7855,25,"gallons"," ","2017-03-11 23:35:54.732637","2017-03-11 23:35:54.732637"
10495,"CSB (Concentrated Separator Byproduct)","EIR1501","2011-08-15","2011-08-15","Traill",47.43251,-97.06013,700,"gallons"," ","2017-03-11 23:35:54.730365","2017-03-11 23:35:54.730365"
10494,"Diesel","EIR1504","2011-08-16","2011-08-16","Burke",48.72758,-102.44781,1,"barrels"," ","2017-03-11 23:35:54.728022","2017-03-11 23:35:54.728022"
10497,"crude oil- Petroleum Product  40.2 gravity UN 1267","EIR1503","2011-08-16","2011-08-13","Stark",46.87695,-102.78389,30,"gallons"," ","2017-03-11 23:35:54.734984","2017-03-11 23:35:54.734984"
10492,"Fuel Oil #2","EIR1505","2011-08-18","2011-08-18","Grand Forks",47.94039,-97.0771,42,"gallons"," ","2017-03-11 23:35:54.722676","2017-03-11 23:35:54.722676"
10493,"Diesel Fuel","EIR1506","2011-08-18","2011-08-18","McKenzie",47.65407,-102.85463,50,"gallons"," ","2017-03-11 23:35:54.725121","2017-03-11 23:35:54.725121"
10490,"Diesel Fuel","EIR1507","2011-08-19","2011-08-19","McKenzie",47.81135,-102.88784,70,"gallons"," ","2017-03-11 23:35:54.717799","2017-03-11 23:35:54.717799"
10489,"Potato wash water","EIR1508","2011-08-22","2011-08-21","Grand Forks",47.94039,-97.0771,300,"gallons"," ","2017-03-11 23:35:54.715458","2017-03-11 23:35:54.715458"
10487,"Dry Fertilizer","EIR1509","2011-08-23","2011-08-23","Barnes",46.65295,-98.19692,," "," ","2017-03-11 23:35:54.71079","2017-03-11 23:35:54.71079"
10486,"Diesel","EIR1510","2011-08-24","2011-08-24","Mountrail",48.36443,-102.53721,175,"gallons"," ","2017-03-11 23:35:54.70831","2017-03-11 23:35:54.70831"
10488,"#2 Diesel Fuel","EIR1511","2011-08-24","2011-08-22","Mercer",47.29186,-101.64831,1500,"gallons"," ","2017-03-11 23:35:54.713099","2017-03-11 23:35:54.713099"
10484,"Freshwater","EIR1512","2011-08-30","2011-08-26","McKenzie",47.79736,-103.27242,50,"barrels"," ","2017-03-11 23:35:54.702874","2017-03-11 23:35:54.702874"
10548,"oil, unspecified","EIR1730","2011-08-31","2011-06-06","Mountrail",48.30537,-102.38582,15,"barrels"," ","2017-03-11 23:35:56.770839","2017-03-11 23:35:56.770839"
